person_id,name,position,current_level,suggested_level,gap,overall,role_score,role,grades,club,league
23890,B. Zuculini,CM,75,65,10,65,65,Mezzala,46,Racing Club,Argentine Primera División
22422,L. Chipperfield,WF,75,65,10,64,65,Inside Forward,43,FC Sion,Swiss Super League
23897,J. Barinaga,CM,75,65,10,64,65,Mezzala,46,Boca Juniors,Liga de Voleibol Argentina – Serie A1
22421,A. Mighten,WM,75,65,10,62,65,Winger,46,San Diego Wave,
23903,J. Yull,AM,75,65,10,64,65,Trequartista,43,Adelaide United,A-League Women
23905,D. Cataño,WM,75,65,10,63,65,Winger,46,Millonarios,Categoría Primera A
23917,K. Barbarouses,WM,75,65,10,64,65,Winger,47,Western Sydney Wanderers,A-League Women
23920,S. Ugarković,CM,75,65,10,62,65,Tuttocampista,47,Western Sydney Wanderers,A-League Women
22420,D. Islamović,CF,75,65,10,67,65,Poacher,43,Rosenborg,
23925,B. Kraev,WF,75,65,10,65,65,Inside Forward,43,Western Sydney Wanderers,A-League Women
23927,L. Bayliss,WM,75,65,10,64,65,Winger,47,Newcastle Jets,
23938,I. Katić,CM,75,65,10,61,65,Relayeur,47,Lokomotiva,
7836,Adam Marušić,WD,75,65,10,68,65,Carrilero,50,Lazio,Serie A
23953,G. Eyjólfsson,WM,75,65,10,64,65,Winger,46,Halmstads BK,Allsvenskan
23960,Salem Al Dawsari,WF,75,65,10,67,65,Inside Forward,44,Al-Hilal,
21234,João Tomé,CM,75,65,10,65,65,Tuttocampista,46,Rio Ave,
23977,M. Zeidan,WM,75,65,10,65,65,Winger,46,Rosenborg,
23979,L. Mauragis,WD,75,65,10,66,65,Carrilero,41,Central,
23996,Paolo Fernandes,WF,75,65,10,65,65,Inside Forward,43,,
16117,Patrick Bamford,CF,75,65,10,68,65,Poacher,52,Sheffield United,Championship
21225,J. Erabi,WF,75,65,10,65,65,Inside Forward,42,Genk,
22587,E. Cannavo,CM,75,65,10,64,65,Metodista,46,Defensa y Justicia,Argentine Primera División
22590,Nacho,CM,75,65,10,64,65,Metodista,46,,
17245,Seamus Coleman,WD,75,65,10,69,65,Lateral,43,Everton,Premier League
21216,J. Siebert,CM,75,65,10,65,65,Metodista,46,Lecce,Serie A
24050,P. Mantalos,WF,75,65,10,71,65,Inside Forward,43,AEK Athens FC,
24055,F. Boya,CF,75,65,10,65,65,Prima Punta,43,Club Tijuana,Liga MX
24063,M. Duelund,CF,75,65,10,68,65,Poacher,43,Vejle,
24070,P. Frick,CF,75,65,10,67,65,Poacher,41,IF Elfsborg,Allsvenskan
24072,M. Krajewski,CM,75,65,10,62,65,Mezzala,47,Widzew Łódz,
24081,L. Advíncula,CM,75,65,10,65,65,Mezzala,45,Boca Juniors,Liga de Voleibol Argentina – Serie A1
24082,L. Rogerson,CD,75,65,10,63,65,Stopper,41,Auckland City,
24096,W. Kumado,CM,75,65,10,61,65,Mezzala,45,San Diego Wave,
24100,Guo Hao,CM,75,65,10,64,65,Tuttocampista,44,,
24103,T. Klidje,CF,75,65,10,66,65,Poacher,43,Hibernian,
24116,Yue Tze Nam,WM,75,65,10,64,65,Winger,46,,
22996,N. Zézé,CM,75,65,10,61,65,Relayeur,46,OM,Ligue 1
22413,W. Bou,WF,75,65,10,65,65,Inside Forward,42,Lanús,
22411,L. Di Lollo,CM,75,65,10,63,65,Metodista,47,Boca Juniors,Liga de Voleibol Argentina – Serie A1
24139,D. Tijanič,CM,75,65,10,64,65,Mezzala,47,,
24143,J. Guillemenot,CF,75,65,10,67,65,Poacher,43,Servette,
24149,G. Ferrari,CM,75,65,10,62,65,Metodista,46,Atlético Tucumán,Argentine Primera División
24156,Ziyad Al Johani,CM,75,65,10,62,65,Mezzala,47,Al-Ahli,Saudi Pro League
24158,M. Coronel,WF,75,65,10,64,65,Extremo,43,Atlético Tucumán,Argentine Primera División
24182,Ahmed Al Ghamdi,WF,75,65,10,64,65,Inside Forward,43,Al-Ittihad,Saudi Pro League
24191,Adrián Lapeña,CM,75,65,10,63,65,Metodista,46,CSKA,
24192,Pedro Nuno,CF,75,65,10,67,65,Poacher,43,Oţelul Galaţi,
24199,M. Pavlovič,WD,75,65,10,63,65,Carrilero,41,Botoşani,
22991,S. Jasper,WF,75,65,10,65,65,Inside Forward,44,,
24205,R. Najjarine,WM,75,65,10,62,65,Winger,47,Wellington Phoenix,A-League Men
24206,M. Şatin,CM,75,65,10,64,65,Mezzala,47,Grazer AK,Austrian Bundesliga
21209,R. Vata,WF,75,65,10,67,65,Inside Forward,43,Watford,Championship
22393,Tan Long,CF,75,65,10,66,65,Poacher,42,Changchun Yatai,
24231,A. Stamatelopoulos,CF,75,65,10,69,65,Poacher,44,Motherwell,
14673,Marvin Ducksch,CF,75,65,10,66,65,Poacher,52,Birmingham City,Championship
15933,Omar Bogle,CF,75,65,10,68,65,Poacher,32,Newport County,
24242,Roman Gomez,CM,75,65,10,63,65,Metodista,46,Estudiantes,
24259,T. Ostler,WD,75,65,10,63,65,Carrilero,41,Perth Glory,A-League Men
24261,Á. Martino,CM,75,65,10,64,65,Metodista,47,CSKA,
21203,Chiquinho,WM,75,65,10,68,65,Winger,47,,
24275,J. Czerwiński,CM,75,65,10,62,65,Tuttocampista,46,Piast Gliwice,Ekstraklasa
8054,Alejandro Marqués,CF,75,65,10,65,65,Poacher,43,Estoril,
21621,I. Ganago,CF,75,65,10,65,65,Poacher,42,Nantes,Ligue 1
8154,Alex Samuel,CF,75,65,10,65,65,Poacher,41,Partick Thistle,
24309,K. Trapanovski,WM,75,65,10,64,65,Winger,47,Dundee,
21198,Luís Rocha,CM,75,65,10,59,65,Mezzala,45,CD Santa Clara,
22392,C. Nyman,CF,75,65,10,68,65,Poacher,42,IFK Norrköping,Superettan
24324,K. Spadanuda,WF,75,65,10,68,65,Inside Forward,43,FC Luzern,Swiss Super League
22391,Z. Mitrov,WF,75,65,10,64,65,Inside Forward,44,Botoşani,
22605,R. Çorlu,WF,75,65,10,63,65,Inside Forward,42,Kristiansund BK,Eliteserien
24334,Kevin Yakob,WF,75,65,10,68,65,Inside Forward,43,AGF Aarhus,
24341,M. Enggård,CM,75,65,10,61,65,Mezzala,46,Vejle,
22981,O. Gene,CM,75,65,10,64,65,Mezzala,45,Minnesota United FC,Major League Soccer
22389,I. Vînă,WF,75,65,10,68,65,Inside Forward,43,Farul Constanța,
24360,G. Vidović,WF,75,65,10,66,65,Inside Forward,43,Dinamo Zagreb,Croatian Football League
8271,Aliou Baldé,WF,75,65,10,64,65,Inside Forward,44,FC St. Gallen 1879,
21638,R. Bozinovski,CD,75,65,10,63,65,Stopper,41,Heracles,
24412,I. Drapiński,CM,75,65,10,64,65,Metodista,46,Piast Gliwice,Ekstraklasa
24417,Abdulrahman Al Obaid,CM,75,65,10,63,65,Mezzala,47,Damac,
24421,D. Błanik,WF,75,65,10,66,65,Extremo,44,Korona Kielce,Ekstraklasa
24422,M. Juwara,WM,75,65,10,64,65,Winger,47,Pogoń Szczecin,Ekstraklasa
24434,A. Jakobsen,CF,75,65,10,68,65,Poacher,43,Brommapojkarna,
24441,Flávio,CM,75,65,10,63,65,Mezzala,46,Al Taawon,
21190,D. McNamara,CM,75,65,10,65,65,Tuttocampista,46,Millwall,Championship
21189,K. Matsuki,WF,75,65,10,66,65,Extremo,43,Southampton,Premier League
24454,A. Kabashi,CM,75,65,10,64,65,Metodista,45,Botev Vratsa,
24462,Turki Al Ammar,WF,75,65,10,64,65,Inside Forward,43,,
24464,Mohammed Yousef,CD,75,65,10,62,65,Stopper,41,Al-Ahli,Saudi Pro League
24467,N. Garayalde,DM,75,65,10,64,65,Sentinelle,45,,
24475,W. Mazzantti,WM,75,65,10,64,65,Winger,46,Huracán,
24476,R. Cabral,WM,75,65,10,64,65,Winger,46,Huracán,
24477,M. Braida,WM,75,65,10,66,65,Winger,46,Sportivo San Lorenzo,
24479,F. Baldassarra,CM,75,65,10,63,65,Mezzala,46,Platense,
21186,M. El Hankouri,CM,75,65,10,66,65,Mezzala,46,Standard Liège,Belgian Pro League
21184,T. Rothe,CM,75,65,10,67,65,Tuttocampista,47,Union Berlin,Bundesliga
22972,U. Emmanuel,WM,75,65,10,64,65,Winger,47,FC Zürich,Swiss Super League
22971,Khalid Al Ghannam,WF,75,65,10,62,65,Inside Forward,43,Al-Ettifaq,
24517,Liu Xinyu,CF,75,65,10,64,65,Poacher,42,,
24523,Y. Dukuly,WM,75,65,10,62,65,Winger,47,Adelaide United,A-League Women
14655,Martín Pascual,CD,75,65,10,68,65,Zagueiro,32,Rayo Vallecano,La Liga
24525,L. Jovanović,CF,75,65,10,64,65,Poacher,43,Adelaide United,A-League Women
24536,N. Pennington,WM,75,65,10,62,65,Winger,47,Perth Glory,A-League Men
24540,C. Taylor,CF,75,65,10,64,65,Poacher,43,Newcastle Jets,
24546,Ž. Rogelj,WM,75,65,10,65,65,Winger,47,,
24552,E. Aguilera,CM,75,65,10,61,65,Tuttocampista,45,Defensa y Justicia,Argentine Primera División
24564,G. Pezzella,CM,75,65,10,63,65,Metodista,45,River Plate,
24576,J. Pereira,CM,75,65,10,63,65,Metodista,46,Millonarios,Categoría Primera A
24577,K. Despodov,WF,75,65,10,69,65,Inside Forward,43,PAOK,
8403,Andi Zeqiri,CF,75,65,10,70,65,Poacher,32,KRC Genk,
24608,R. Buess,CF,75,65,10,66,65,Poacher,42,Winterthur,
15476,Nabil Alioui,CF,75,65,10,69,65,Poacher,41,Damac FC,
21179,J. Schmied,CM,75,65,10,62,65,Tuttocampista,45,1. FC Köln,Bundesliga
22965,J. Dembe,CF,75,65,10,60,65,Poacher,42,BK Häcken,Allsvenskan
21177,T. Goodrham,WM,75,65,10,65,65,Winger,47,Oxford United,Championship
24643,D. Marczuk,WM,75,65,10,63,65,Winger,46,Real Salt Lake,Major League Soccer
24645,P. Åslund,WF,75,65,10,64,65,Extremo,42,Djurgårdens IF,
22618,S. Montiel,AM,75,65,10,66,65,Trequartista,42,Independiente,Argentine Primera División
24670,M. Praszelik,CF,75,65,10,65,65,Poacher,43,Cracovia Kraków,
24684,M. Scalet,WM,75,65,10,64,65,Winger,47,,
15299,Mohamed Sankoh,CF,75,65,10,68,65,Poacher,32,Heracles Almelo,Eredivisie
24687,Abdullah Al Hafith,CM,75,65,10,61,65,Tuttocampista,45,,
24692,A. Przyborek,WM,75,65,10,63,65,Winger,47,Pogoń Szczecin,Ekstraklasa
21174,L. Kerber,CF,75,65,10,66,65,Poacher,42,Heidenheim,Bundesliga
24708,A. Gersbach,CM,75,65,10,62,65,Tuttocampista,47,Western Sydney Wanderers,A-League Women
24715,A. Boudah,CF,75,65,10,67,65,Poacher,42,Hammarby,
24716,T. Uskok,CM,75,65,10,60,65,Relayeur,46,Macarthur FC,A-League Men
24722,D. Adu-Adjei,CF,75,65,10,65,65,Poacher,43,HNK Rijeka,Croatian Football League
24724,T. Goiginger,WM,75,65,10,65,65,Winger,47,,
24725,I. Fernández,WF,75,65,10,67,65,Extremo,42,River Plate,
24733,Fang Hao,WF,75,65,10,64,65,Inside Forward,42,Beijing Guoan,
17754,Tai Baribo,CF,75,65,10,64,65,Poacher,42,Philadelphia Union,Major League Soccer
24773,N. Karelis,WM,75,65,10,65,65,Winger,47,Panserraikos,
22375,E. Stroud,WF,75,65,10,66,65,Extremo,43,Mjällby AIF,Allsvenskan
24804,E. Mammana,CM,75,65,10,64,65,Metodista,45,Vélez Sarsfield,
24805,M. Casco,CM,75,65,10,67,65,Mezzala,44,River Plate,
24806,E. Irala,CM,75,65,10,63,65,Mezzala,46,Sportivo San Lorenzo,
24814,J. Burgos,WF,75,65,10,63,65,Inside Forward,42,Estudiantes,
21170,A. Forson,CF,75,65,10,66,65,Poacher,43,Norwich City,Championship
24828,A. Muçolli,CF,75,65,10,68,65,Poacher,43,,
24846,N. Velupillay,WM,75,65,10,62,65,Winger,47,Melbourne Victory,
24847,Li Zhi,WD,75,65,10,62,65,Carrilero,40,,
24848,C. Howieson,CM,75,65,10,63,65,Mezzala,46,Auckland City,
21160,S. Conteh,CF,75,65,10,66,65,Poacher,43,Heidenheim,Bundesliga
24851,F. Juárez,CD,75,65,10,64,65,Stopper,40,Platense,
24868,M. Natta,CM,75,65,10,63,65,Metodista,45,Newcastle Jets,
24875,J. Barnett,CM,75,65,10,63,65,Mezzala,45,Adelaide United,A-League Women
22372,M. Giménez,CF,75,65,10,63,65,Poacher,42,Boca Juniors,Liga de Voleibol Argentina – Serie A1
24878,M. Pink,CF,75,65,10,67,65,Poacher,43,Wolfsberger AC,Austrian Bundesliga
22631,A. Dumiter,WM,75,65,10,65,65,Winger,47,Botoşani,
21154,A. Benedyczak,AM,75,65,10,69,65,Trequartista,42,Parma,Serie A
24887,Chen Pu,WM,75,65,10,65,65,Winger,46,,
24898,I. Coadă,CM,75,65,10,62,65,Tuttocampista,47,,
24904,S. Perica,CF,75,65,10,64,65,Poacher,43,Dinamo Bucureşti,
24906,R. Di Luciano,WD,75,65,10,62,65,Lateral,40,Banfield,
24907,R. Bogarín,WD,75,65,10,65,65,Lateral,41,Etar,
22963,F. Andrijašević,CF,75,65,10,69,65,Poacher,42,,
24914,B. Schamine,CM,75,65,10,63,65,Mezzala,44,Defensa y Justicia,Argentine Primera División
24922,J. Niemiec,CF,75,65,10,66,65,Poacher,43,Odense BK,
24927,M. Duarte,WM,75,65,10,63,65,Winger,46,Barracas Central,Argentine Primera División
24929,J. Gho,WM,75,65,10,62,65,Winger,46,Sarmiento,
22370,F. Ihler,CF,75,65,10,65,65,Poacher,42,IF Elfsborg,Allsvenskan
24954,M. Konradsen,CM,75,65,10,64,65,Mezzala,46,FK Haugesund,
24957,D. Bocanegra,CM,75,65,10,64,65,Mezzala,44,América de Cali,Categoría Primera A
21782,G. Ludwigson,WD,75,65,10,67,65,Carrilero,40,Ulsan,
24985,G. Cîmpanu,WF,75,65,10,66,65,Extremo,43,Botoşani,
24996,I. Machuca,AM,75,65,10,61,65,Trequartista,42,Vélez Sarsfield,
25000,L. Giaccone,AM,75,65,10,64,65,Trequartista,42,Rosario Central,
25017,V. Burgoa,WM,75,65,10,64,65,Winger,46,Sarmiento,
25028,R. Alte,WF,75,65,10,66,65,Inside Forward,42,Kristiansund BK,Eliteserien
25036,J. Donachie,CM,75,65,10,60,65,Metodista,45,Central,
25040,J. Carluccio,CM,75,65,10,62,65,Tuttocampista,46,Western Sydney Wanderers,A-League Women
25048,Waleed Al Ahmad,CF,75,65,10,64,65,Prima Punta,42,Al Taawon,
25049,Mohammed Al Kuwaykibi,AM,75,65,10,63,65,Trequartista,43,Al Taawon,
25058,E. Durakovic,CM,75,65,10,61,65,Mezzala,46,Melbourne City FC,
25063,W. Scott,CM,75,65,10,62,65,Mezzala,46,Macarthur FC,A-League Men
25065,D. Giraldo,CM,75,65,10,64,65,Mezzala,44,EC Juventude,
25066,R. Youlley,CM,75,65,10,62,65,Mezzala,47,Western Sydney,
15178,Mikael Ishak,CF,75,65,10,65,65,Poacher,53,KKS Lech Poznań,Ekstraklasa
22364,C. Bărbuț,WM,75,65,10,63,65,Winger,47,,
25108,P. Souto,CM,75,65,10,62,65,Mezzala,45,,
25109,J. Papeau,WF,75,65,10,66,65,Inside Forward,43,,
9513,Ché Nunnely,CF,75,65,10,64,65,Poacher,43,Panserraikos,
22363,L. Gamba,CF,75,65,10,64,65,Poacher,42,Unión Santa Fe,
10181,Deiver Machado,WD,75,65,10,71,65,Carrilero,41,Lens,Ligue 1
21780,S. Surridge,CF,75,65,10,64,65,Prima Punta,43,Nashville SC,USL Championship
25153,G. Togni,CF,75,65,10,66,65,Poacher,43,CF Pachuca,Liga MX
25160,N. Burkart,WF,75,65,10,68,65,Inside Forward,43,Winterthur,
25165,P. Szysz,WM,75,65,10,65,65,Winger,46,MZKS Arka Gdynia,
25190,Ovidiu Popescu,CM,75,65,10,63,65,Mezzala,46,AFC UTA Arad,
21137,Raul Moro,WM,75,65,10,64,65,Winger,47,Ajax,Derde Divisie
25196,J. Vester,CF,75,65,10,65,65,Poacher,42,Viborg,
25198,E. Achouri,WF,75,65,10,66,65,Inside Forward,43,"FC Copenhagen
",
21777,D. Chambost,CM,75,65,10,64,65,Metodista,47,Columbus Crew,Major League Soccer
21124,M. Pau,AM,75,65,10,62,65,Trequartista,43,,
25248,Yahia Al Shehri,CM,75,65,10,63,65,Mezzala,45,,
25249,A. Baroan,WF,75,65,10,65,65,Inside Forward,43,Rapid,
25253,Ali Al Asmari,CM,75,65,10,63,65,Mezzala,45,OM,Ligue 1
25254,J. Brimmer,CM,75,65,10,65,65,Mezzala,46,Auckland City,
25258,G. Wikheim,WM,75,65,10,65,65,Winger,46,OM,Ligue 1
25262,C. Corvalán,CM,75,65,10,65,65,Metodista,44,Unión Santa Fe,
25265,J. Kucharski,CF,75,65,10,63,65,Prima Punta,43,Perth Glory,A-League Men
25303,S. Traore,CF,75,65,10,63,65,Poacher,43,Lausanne,
25313,N. Banegas,WM,75,65,10,63,65,Winger,46,Tigre,
21802,G. Mainero,AM,75,65,10,63,65,Trequartista,42,Platense,
21111,F. Mambimbi,WM,75,65,10,66,65,Winger,47,Le Havre,Ligue 1
25336,J. Rengifo,AM,75,65,10,62,65,Trequartista,42,Atlético Nacional,Categoría Primera A
25346,V. Selimović,CM,75,65,10,61,65,Mezzala,46,,
25354,M. Zaracho,AM,75,65,10,62,65,Trequartista,42,Racing Club,Argentine Primera División
25359,R. Vega,WM,75,65,10,64,65,Winger,46,Gent,
25372,S. Lencinas,AM,75,65,10,63,65,Trequartista,41,River Plate,
22359,D. Ortegoza,CM,75,65,10,63,65,Mezzala,46,Ba,
25381,D. Avdijaj,WF,75,65,10,69,65,Extremo,43,Wolfsberger AC,Austrian Bundesliga
25383,M. Cheukoua,WF,75,65,10,66,65,Inside Forward,42,,
25423,E. Ómarsson,WF,75,65,10,66,65,Inside Forward,42,,
25425,Yago Cariello,CF,75,65,10,67,65,Poacher,42,,
25449,N. Botić,CF,75,65,10,65,65,Poacher,42,Austria Vienna,
21098,Jandro Orellana,CM,75,65,10,65,65,Mezzala,46,Estoril,
21095,Guilherme Schettine,CF,75,65,10,67,65,Poacher,43,Moreirense,
25474,D. Batallini,WD,75,65,10,66,65,Carrilero,40,Ba,
25481,J. Hummelvoll-Nuñez,CF,75,65,10,65,65,Poacher,42,,
22358,V. Depietri,WF,75,65,10,63,65,Inside Forward,42,Ba,
25506,A. Zeneli,WF,75,65,10,67,65,Inside Forward,42,IF Elfsborg,Allsvenskan
25507,João Gamboa,CM,75,65,10,62,65,Mezzala,45,,
25513,A. Warneryd,WM,75,65,10,63,65,Winger,46,OM,Ligue 1
25516,Fahad Al Abdulrazzaq,CD,75,65,10,64,65,Zagueiro,41,,
25526,J. Kalu,WF,75,65,10,62,65,Inside Forward,42,IFK Värnamo,Allsvenskan
25527,M. Lovera,WM,75,65,10,65,65,Winger,46,Rosario Central,
25531,D. Mera,CM,75,65,10,63,65,Mezzala,45,AD Unión Magdalena,
25534,B. Leyes,CM,75,65,10,66,65,Mezzala,44,Godoy Cruz,
25558,Ivi López,CF,75,65,10,67,65,Poacher,44,Raków Częstochowa,Ekstraklasa
25562,Sun Jie,CM,75,65,10,63,65,Mezzala,44,,
25590,N. Paull,CM,75,65,10,60,65,Tuttocampista,45,Central,
25595,A. Oko-Flex,WF,75,65,10,65,65,Inside Forward,43,Botev Plovdiv,First Professional Football League
22349,E. Ramírez,CF,75,65,10,64,65,Poacher,42,Huracán,
11637,Han-Noah Massengo,CM,75,65,10,70,65,Metodista,60,Augsburg,Bundesliga
25655,F. Gino,CM,75,65,10,62,65,Metodista,46,Aldosivi,
25657,M. Catalán,CM,75,65,10,65,65,Mezzala,45,Ba,
21761,M. Torres,CM,75,65,10,62,65,Metodista,46,OL,
25691,P. Retre,DM,75,65,10,62,65,Sentinelle,46,Wellington Phoenix,A-League Men
25692,L. D'Arrigo,CM,75,65,10,66,65,Mezzala,46,Melbourne Victory,
25696,C. Timmins,CM,75,65,10,63,65,Mezzala,46,Perth Glory,A-League Men
25699,F. Conchie,CM,75,65,10,63,65,Tuttocampista,46,Wellington Phoenix,A-League Men
12562,Jeremy Antonisse,WF,75,65,10,66,65,Inside Forward,43,Moreirense,
25710,V. Dragsnes,CM,75,65,10,65,65,Metodista,45,SK Brann,Eliteserien
25712,A. Simmons,WM,75,65,10,62,65,Winger,47,Western Sydney Wanderers,A-League Women
25735,Zhang Yujie,WD,75,65,10,63,65,Carrilero,40,,
25749,J. Kolan,WD,75,65,10,62,65,Carrilero,41,,
22344,S. Kvia-Egeskog,WF,75,65,10,66,65,Extremo,42,Víkingur,
21067,N. Veratschnig,WD,75,65,10,66,65,Carrilero,41,Mainz 05,Bundesliga
25776,Mohammed Bassam Al Hurayji,CM,75,65,10,62,65,Tuttocampista,46,Al Taawon,
25784,P. De Blasis,CM,75,65,10,65,65,Mezzala,45,,
25788,F. Rohner,CD,75,65,10,66,65,Stopper,41,Winterthur,
25829,M. de Ritis,CD,75,65,10,63,65,Stopper,40,Banfield,
25832,S. Quirós,CM,75,65,10,61,65,Mezzala,45,Racing Club,Argentine Primera División
25834,B. Sánchez,CM,75,65,10,62,65,Mezzala,45,Deportivo,Primera División RFEF 2021-22
25839,N. Meriano,CM,75,65,10,62,65,Mezzala,44,Ba,
22948,B. Merlini,WM,75,65,10,64,65,Winger,46,,
25861,R. Aliendro,CM,75,65,10,66,65,Mezzala,45,River Plate,
25865,D. Glaby,CM,75,65,10,63,65,Mezzala,44,Ba,
22640,G. Masouras,WM,75,65,10,65,65,Winger,47,,
21049,Oriol Rey,CM,75,65,10,67,65,Mezzala,45,Levante,Segunda División
25881,M. Maolida,WF,75,65,10,64,65,Inside Forward,43,OL,
25891,M. Ullmann,WD,75,65,10,67,65,Carrilero,41,Grasshoppers,
21046,L. Høgsberg,CM,75,65,10,63,65,Metodista,45,Strasbourg,Ligue 1
21045,S. Włodarczyk,CF,75,65,10,66,65,Poacher,43,Excelsior,
25935,Saad Al Nasser,CM,75,65,10,62,65,Mezzala,45,Al-Nassr,Saudi Pro League
25938,B. Nkololo,WM,75,65,10,64,65,Winger,47,Panetolikos,
25941,M. Iloski,WF,75,65,10,62,65,Inside Forward,42,Philadelphia Union,Major League Soccer
25942,M. Ingvartsen,CF,75,65,10,65,65,Poacher,42,San Diego Wave,
25945,Guilherme Soares,CM,75,65,10,61,65,Mezzala,45,Petrolul Ploieşti,
25951,J. Drew,WF,75,65,10,65,65,Extremo,43,TSV Hartberg,Austrian Bundesliga
25955,Aleksa Maraš,WF,75,65,10,63,65,Inside Forward,43,Panserraikos,
22338,N. Colombo,CM,75,65,10,63,65,Metodista,46,Racing Club,Argentine Primera División
22337,S. Rosané,CM,75,65,10,63,65,Mezzala,46,Barracas Central,Argentine Primera División
25991,B. Barticciotto,WM,75,65,10,64,65,Winger,47,Santos Laguna,Liga MX
25996,J. Chicco,CM,75,65,10,65,65,Mezzala,45,Asteras Tripolis,
25999,H. Hore,WM,75,65,10,64,65,Winger,46,Ba,
26009,J. Inserra,CM,75,65,10,59,65,Tuttocampista,46,Melbourne Victory,
26011,Kavian Rahmani,CM,75,65,10,64,65,Metodista,46,Melbourne City FC,
26025,A. Badolato,WF,75,65,10,64,65,Inside Forward,43,Newcastle Jets,
26029,M. Kaasa,CF,75,65,10,67,65,Poacher,41,OL,
22335,J. Candia,CF,75,65,10,64,65,Poacher,42,Barracas Central,Argentine Primera División
26065,F. Leys,CM,75,65,10,63,65,Mezzala,45,América de Cali,Categoría Primera A
17715,Sultan Mandash,WF,75,65,10,64,65,Inside Forward,43,Al-Fayha,
26100,I. Alemayehu,CM,75,65,10,63,65,Mezzala,45,Djurgårdens IF,
22331,E. Restrepo,CM,75,65,10,61,65,Mezzala,46,Llaneros de Guanare,
17661,Steven Berghuis,WM,75,65,10,69,65,Winger,47,Ajax,Derde Divisie
26132,D. Paraschiv,CF,75,65,10,67,65,Poacher,42,Rapid,
26152,Ala Al Hajji,CM,75,65,10,64,65,Tuttocampista,46,OM,Ligue 1
21041,Tete Morente,WM,75,65,10,65,65,Winger,47,Lecce,Serie A
26186,A. Spörle,CM,75,65,10,64,65,Mezzala,46,Independiente,Argentine Primera División
26188,A. Leguizamón,CM,75,65,10,64,65,Mezzala,44,Ba,
26202,B. Sepúlveda,CF,75,65,10,62,65,Prima Punta,42,Banfield,
21751,M. Merentiel,WM,75,65,10,64,65,Winger,46,Boca Juniors,Liga de Voleibol Argentina – Serie A1
26250,Z. Monlouis,CM,75,65,10,61,65,Tuttocampista,44,Toronto FC,Major League Soccer
26257,Juan Berrocal,CM,75,65,10,63,65,Tuttocampista,44,Atlanta United FC,Major League Soccer
26260,E. Echenique,WM,75,65,10,63,65,Winger,46,FC Cincinnati,Major League Soccer
26261,H. Picard,WM,75,65,10,63,65,Winger,46,Columbus Crew,Major League Soccer
26284,H. Politidis,CM,75,65,10,62,65,Metodista,46,Macarthur FC,A-League Men
26318,J. Medranda,CM,75,65,10,63,65,Metodista,44,CS Deportivo Pereira,
26329,N. Capraro,CM,75,65,10,63,65,Tuttocampista,44,Barracas Central,Argentine Primera División
21036,S. Sohm,CM,75,65,10,69,65,Mezzala,46,Fiorentina,Serie A
26348,J. Blasco,CM,75,65,10,63,65,Mezzala,45,Radomiak Radom,Ekstraklasa
15128,Michiel Kramer,CF,75,65,10,69,65,Poacher,32,RKC Waalwijk,Eerste Divisie
26409,F. Carstensen,WF,75,65,10,62,65,Extremo,42,Sarpsborg 08,
22943,T. Neugebauer,WD,75,65,10,66,65,Carrilero,41,Lechia Gdańsk,
26436,R. Sánchez,CM,75,65,10,64,65,Metodista,44,Racing Club,Argentine Primera División
22321,A. Soto,WM,75,65,10,64,65,Winger,46,Defensa y Justicia,Argentine Primera División
13347,Kasper Høgh,CF,75,65,10,66,65,Poacher,43,Stabæk Fotball,1. divisjon football
16999,Saba Sazonov,CD,75,65,10,68,65,Stopper,41,Torino,Serie A
26521,Y. Maçon,WM,75,65,10,65,65,Winger,46,Larisa Ael,
21749,C. Barrios,AM,75,65,10,63,65,Trequartista,42,América de Cali,Categoría Primera A
26533,F. Gerometta,WM,75,65,10,64,65,Winger,45,Unión Santa Fe,
26671,P. Cancar,CM,75,65,10,62,65,Tuttocampista,45,Western Sydney Wanderers,A-League Women
21000,R. Belghali,WM,75,65,10,66,65,Winger,47,Verona,Serie A
311,Alexandru Ioniţă,CF,75,65,10,69,65,Prima Punta,30,,
26693,R. Lozano,WM,75,65,10,63,65,Winger,45,Platense,
26709,Iker Kortajarena,WM,75,65,10,62,65,Winger,47,OL,
26728,J. Reid,CM,75,65,10,61,65,Tuttocampista,45,St. Louis City SC,Major League Soccer
26738,E. Melkersen,WM,75,65,10,64,65,Winger,46,OM,Ligue 1
26742,D. Kamenović,CM,75,65,10,64,65,Mezzala,45,Lokomotiva,
21028,B. Bafdili,AM,75,65,10,64,65,Trequartista,43,KV Mechelen,Belgian Pro League
21027,M. Giger,CF,75,65,10,67,65,Poacher,43,Unión,
26788,L. Michal,CF,75,65,10,66,65,Poacher,42,France,
21025,G. Yow,CF,75,65,10,64,65,Poacher,43,KVC Westerlo,
26849,H. Bility,CM,75,65,10,60,65,Tuttocampista,45,Ba,
26933,T. Palacio,CM,75,65,10,63,65,Tuttocampista,45,Gent,
26943,L. Marchi,CM,75,65,10,63,65,Mezzala,44,Ba,
26948,M. Grzybek,CF,75,65,10,65,65,Poacher,42,,
21016,Rafa Soares,CM,75,65,10,67,65,Metodista,45,Famalicão,
