Name,Nation,Club,Position,Mentality,Foot,Primary Class,Secondary Class,Model,Level,Peak,DOB,Age,YOB
Danny Simpson,England,Retired,WD ,Cautious,R,Cover,Engine,Guardian,,82
Patrice Evra,France,Retired,WD ,Balanced,L,Cover,Engine,Guardian,,90
Danny Butterfield,England,Retired,WD ,Balanced,R,Engine,Powerhouse,Bison,,79
Steve Finnan,Ireland,Retired,WD ,Balanced,R,Engine,Cover,Dynamo,,84
Moritz Volz,Germany,Retired,WD ,Attacking,R,Engine,Sprinter,Shuttler,,79
Rufus Brevett,England,Retired,WD ,Balanced,L,Cover,Engine,Guardian,,80
Wes Brown,England,Retired,WD ,Cautious,R,Cover,Powerhouse,Stalwart,,86
Stephen Ward,Ireland,Retired,WD ,Attacking,L,Engine,Cover,Dynamo,,82
Gael Clichy,France,Retired,WD ,Balanced,E,Cover,Engine,Guardian,,88
Vedran Corluka,Croatia,Retired,WD ,Balanced,R,Cover,Engine,Guardian,,84
Christian Ziege,Germany,Retired,WD ,Attacking,L,Engine,Sprinter,Shuttler,,84
Danny Rose,England,Retired,WD ,Balanced,L,Cover,Engine,Guardian,,85
Steve Potts,England,Retired,WD ,Balanced,R,Engine,Cover,Dynamo,,81
Andy Hinchcliffe,England,Retired,WD ,Balanced,L,Cover,Engine,Guardian,,81
Steve Watson,England,Retired,WD ,Balanced,R,Engine,Powerhouse,Bison,,82
Leighton Baines,England,Retired,WD ,Attacking,L,Engine,Cover,Dynamo,,84
Danny Mills,England,Retired,WD ,Balanced,R,Cover,Powerhouse,Stalwart,,81
Ian Harte,Ireland,Retired,WD ,Attacking,L,Striker,Cover,Sniper,,83
Gary Kelly,Scotland,Retired,WD ,Balanced,R,Cover,Engine,Guardian,,81
John Arne Riise,Norway,Retired,WD ,Attacking,L,Striker,Cover,Sniper,,84
Rob Jones,England,Retired,WD ,Balanced,R,Engine,Cover,Dynamo,,82
Ledley King,England,Retired,CD,Cautious,L,Stopper,Commander,Leader,,86
Gareth Barry,England,Retired,CD,Balanced,L,Stopper,Commander,Leader,,88
Lucas Neill,Australia,Retired,CD,Balanced,R,Powerhouse,Stopper,Enforcer,,82
Colin Hendry,Scotland,Retired,CD,Cautious,R,Stopper,Commander,Leader,,84
Michael Keane,England,Retired,CD,Balanced,R,Stopper,Cover,Shield,,83
Sol Campbell,England,Retired,CD,Cautious,R,Powerhouse,Stopper,Enforcer,,91
Ricardo Carvalho,Portugal,Retired,CD,Cautious,R,Stopper,Cover,Shield,,87
Rio Ferdinand,England,Retired,CD,Balanced,R,Stopper,Controller,Lynchpin,,93
Robert Huth,Germany,Retired,CD,Cautious,R,Aerial,Stopper,Titan,,84
Kolo Toure,Ivory Coast,Retired,CD,Cautious,R,Powerhouse,Stopper,Enforcer,,86
Gordon Greer,Scotland,Retired,CD,Cautious,R,Stopper,Cover,Shield,,81
Jaap Stam,Netherlands,Retired,CD,Balanced,R,Powerhouse,Stopper,Enforcer,,93
Steve Walsh,England,Retired,CD,Cautious,R,Commander,Stopper,Leader,,81
Christopher Samba,DR Congo,Retired,CD,Balanced,R,Aerial,Stopper,Titan,,86
Darren Peacock,England,Retired,CD,Cautious,R,Stopper,Powerhouse,Rock,,82
Emerson Thome,Brazil,Retired,CD,Cautious,R,Powerhouse,Stopper,Enforcer,,81
Mahmadou Sakho,France,Retired,CD,Cautious,L,Stopper,Powerhouse,Rock,,86
Vincent Kompany,Belgium,Retired,CD,Balanced,R,Stopper,Powerhouse,Rock,,92
Jamie Carragher,England,Retired,CD,Cautious,R,Stopper,Commander,Leader,,87
Ryan Nelsen,New Zealand,Retired,CD,Cautious,R,Stopper,Powerhouse,Rock,,84
Nemanja Vidić,Serbia,Retired,CD,Cautious,R,Stopper,Powerhouse,Rock,,94
Stanislav Varga,Slovakia,Retired,CD,Cautious,R,Stopper,Powerhouse,Rock,,80
Martin Laursen,Denmark,Retired,CD,Cautious,R,Commander,Stopper,Leader,,86
Jody Craddock,England,Retired,CD,Cautious,R,Stopper,Powerhouse,Rock,,81
Paul McGrath,Ireland,Retired,CD,Cautious,R,Stopper,Cover,Shield,,88
Olof Mellberg,Sweden,Retired,CD,Cautious,R,Stopper,Commander,Leader,,86
John Terry,England,Retired,CD,Balanced,R,Commander,Stopper,Leader,,90
Steve Bruce,England,Retired,CD,Cautious,R,Stopper,Commander,Leader,,86
Claus Lundekvam,Norway,Retired,CD,Cautious,R,Stopper,Aerial,Centre Back,,82
William Gallas,France,Retired,CD,Balanced,R,Stopper,Cover,Shield,,87
Philippe Albert,Belgium,Retired,CD,Attacking,L,Stopper,Controller,Lynchpin,,82
Martin Keown,England,Retired,CD,Cautious,R,Stopper,Powerhouse,Rock,,84
Scott Dann,England,Retired,CD,Cautious,R,Stopper,Aerial,Centre Back,,82
Wes Morgan,Jamaica,Retired,CD,Cautious,R,Commander,Stopper,Leader,,84
Damien Delaney,Ireland,Retired,CD,Cautious,R,Stopper,Powerhouse,Rock,,81
Henning Berg,Norway,Retired,CD,Cautious,R,Stopper,Powerhouse,Rock,,85
Tony Adams,England,Retired,CD,Cautious,R,Commander,Stopper,Leader,,87
Ugo Ehiogu,England,Retired,CD,Cautious,R,Powerhouse,Stopper,Enforcer,,84
Michael Duff,Northern Ireland,Retired,CD,Cautious,R,Stopper,Powerhouse,Rock,,81
David Luiz,Brazil,Retired,CD,Attacking,R,Stopper,Passer,Libero,,87
Aaron Hughes,Northern Ireland,Retired,CD,Cautious,R,Stopper,Commander,Leader,,84
Chris Coleman,Wales,Retired,CD,Cautious,L,Stopper,Commander,Leader,,82
Brede Hangeland,Norway,Retired,CD,Balanced,R,Aerial,Stopper,Titan,,84
Carlos Bocanegra,USA,Retired,CD,Cautious,L,Stopper,Commander,Leader,,83
Fabricio Coloccini,Argentina,Retired,CD,Cautious,R,Stopper,Powerhouse,Rock,,84
Richard Stearman,England,Retired,CD,Cautious,R,Stopper,Commander,Leader,,78
Sami Hyypia,Finland,Retired,CD,Cautious,R,Commander,Stopper,Leader,,87
Richard Dunne,Ireland,Retired,CD,Cautious,R,Stopper,Commander,Leader,,83
Toby Alderwireld,Belgium,Retired,CD,Balanced,R,Stopper,Passer,Libero,,88
Michael Dawson,England,Retired,CD,Cautious,R,Stopper,Commander,Leader,,84
Winston Reid,New Zealand,Retired,CD,Cautious,R,Stopper,Aerial,Centre Back,,83
James Tomkins,England,Retired,CD,Cautious,R,Stopper,Aerial,Centre Back,,82
Tomas Repka,Czech Republic,Retired,CD,Cautious,R,Stopper,Powerhouse,Rock,,83
Steven Taylor,England,Retired,CD,Cautious,R,Stopper,Powerhouse,Rock,,81
David Weir,Scotland,Retired,CD,Cautious,R,Stopper,Commander,Leader,,82
Dave Watson,England,Retired,CD,Cautious,R,Stopper,Commander,Leader,,82
David Unsworth,England,Retired,CD,Balanced,L,Stopper,Powerhouse,Rock,,81
Jonathan Woodgate,England,Retired,CD,Cautious,R,Stopper,Controller,Lynchpin,,87
Joleon Lescott,England,Retired,CD,Balanced,L,Stopper,Powerhouse,Rock,,85
David Wetherall,England,Retired,CD,Cautious,R,Stopper,Commander,Leader,,81
Lucas Radebe,South Africa,Retired,CD,Cautious,R,Stopper,Commander,Leader,,81
Dominic Matteo,Scotland,Retired,CD,Cautious,L,Stopper,Powerhouse,Rock,,81
Danny Collins,Ireland,Retired,CD,Cautious,R,Stopper,Powerhouse,Rock,,80
Daniel Agger,Denmark,Retired,CD,Attacking,L,Striker,Cover,Sniper,,85
Joe Cole,England,Retired,WM,Attacking,R,Creator,Passer,Maestro,,88
Nobby Solano,Peru,Retired,WM,Balanced,R,Passer,Creator,Playmaker,,84
Morten Gamst Pedersen,Norway,Retired,WM,Balanced,L,Engine,Dribbler,Tornate,,83
Jonathan Parr,Sweden,Retired,WM,Balanced,L,Engine,Dribbler,Tornate,,79
Freddie Ljungberg,Sweden,Retired,WM,Balanced,R,Creator,Dribbler,Magician,,87
Stuart Ripley,England,Retired,WM,Balanced,R,Dribbler,Sprinter,Winger,,82
David Beckham,England,Retired,WM,Balanced,R,Passer,Creator,Playmaker,,94
Ryan Giggs,Wales,Retired,WM,Balanced,L,Dribbler,Creator,Wizard,,93
Kieran Richardson,England,Retired,WM,Balanced,L,Creator,Passer,Maestro,,82
Sebastian Larsson,Sweden,Retired,WM,Balanced,R,Passer,Creator,Playmaker,,82
Jeffrey Schlupp,Ghana,Retired,WM,Balanced,L,Sprinter,Powerhouse,Athlete,,83
Steve Stone,England,Retired,WM,Balanced,R,Engine,Dribbler,Tornate,,83
Jason Wilcox,England,Retired,WM,Balanced,L,Dribbler,Sprinter,Winger,,82
David Ginola,France,Retired,WM,Attacking,R,Creator,Dribbler,Magician,,89
Robert Pires,France,Retired,WM,Attacking,R,Creator,Dribbler,Magician,,90
Yossi Benayoun,England,Retired,WM,Balanced,R,Creator,Passer,Maestro,,84
Marc Overmars,Netherlands,Retired,WM,Attacking,E,Dribbler,Sprinter,Winger,,90
Steed Malbranque,France,Retired,WM,Balanced,R,Creator,Engine,Catalyst,,82
Matt Jarvis,England,Retired,WM,Attacking,R,Dribbler,Creator,Wizard,,82
Samir Nasri,France,Retired,WM,Attacking,R,Creator,Dribbler,Magician,,87
Georgi Kinkladze,Georgia,Retired,WM,Attacking,L,Dribbler,Creator,Wizard,,86
Darren Anderton,England,Retired,WM,Balanced,R,Creator,Dribbler,Magician,,84
Jonas Gutierrez,Argentina,Retired,WM,Balanced,L,Engine,Dribbler,Tornate,,84
Aaron Lennon,England,Retired,WM,Balanced,R,Dribbler,Creator,Wizard,,84
Trevor Sinclair,England,Retired,WM,Balanced,R,Creator,Engine,Catalyst,,84
Matthew Etherington,England,Retired,WM,Balanced,L,Dribbler,Engine,Outlet,,81
Leon Osman,England,Retired,WM,Balanced,R,Creator,Engine,Catalyst,,83
Steven Pienaar,South Africa,Retired,WM,Balanced,R,Creator,Engine,Catalyst,,83
Andrei Kanchelskis,Russia,Retired,WM,Balanced,R,Dribbler,Creator,Wizard,,85
Kevin Kilbane,Ireland,Retired,WM,Attacking,L,Engine,Sprinter,Shuttler,,81
Steve McManaman,England,Retired,WM,Balanced,R,Dribbler,Engine,Outlet,,87
Rory Delap,Ireland,Retired,WM,Balanced,R,Powerhouse,Engine,Gladiator,,81
Nicky Butt,England,Retired,CM,Cautious,R,Engine,Stopper,Destroyer,,86
Danny Drinkwater,England,Retired,CM,Balanced,R,Controller,Passer,Regista,,83
Steven Reid,Ireland,Retired,CM,Balanced,R,Engine,Powerhouse,Bison,,82
Danny Murphy,England,Retired,CM,Balanced,R,Controller,Passer,Regista,,84
Lee Cattermole,England,Retired,CM,Cautious,R,Engine,Stopper,Destroyer,,82
Yaya Toure,Ivory Coast,Retired,CM,Balanced,R,Controller,Creator,Pivot,,91
James McArthur,Scotland,Retired,CM,Balanced,R,Engine,Controller,Box-To-Box,,82
Lee Hendrie,England,Retired,CM,Attacking,R,Engine,Creator,Raumdeuter,,82
Michael Essien,Ghana,Retired,CM,Balanced,R,Engine,Powerhouse,Bison,,90
Rob Lee,England,Retired,CM,Balanced,R,Engine,Commander,Driver,,83
Tugay Kerimoglu,Turkey,Retired,CM,Balanced,R,Controller,Passer,Regista,,85
Stiliyan Petrov,Bulgaria,Retired,CM,Balanced,R,Controller,Engine,Regista,,84
Dale Stephens,England,Retired,CM,Balanced,R,Engine,Controller,Box-To-Box,,81
Cesc Fabregas,Spain,Retired,CM,Balanced,R,Creator,Passer,Maestro,,90
Paul Scholes,England,Retired,CM,Attacking,R,Passer,Creator,Playmaker,,91
Gary Speed,Wales,Retired,CM,Balanced,R,Engine,Commander,Driver,,84
Muzzy Izzet,Turkey,Retired,CM,Balanced,R,Engine,Controller,Box-To-Box,,81
Rafael van der Vaart,Netherlands,Retired,CM,Attacking,L,Creator,Passer,Maestro,,86
Gareth Southgate,England,Retired,CM,Cautious,R,Commander,Stopper,Leader,,84
Steven Defour,Belgium,Retired,CM,Balanced,R,Controller,Passer,Regista,,85
Mark Noble,England,Retired,CM,Balanced,R,Engine,Controller,Box-To-Box,,84
David Batty,England,Retired,CM,Cautious,R,Cover,Engine,Guardian,,83
Neil Lennon,Northern Ireland,Retired,CM,Balanced,R,Engine,Stopper,Destroyer,,83
Patrick Vieira,France,Retired,CM,Balanced,R,Commander,Engine,General,,93
Luka Milivojević,Serbia,Retired,CM,Balanced,R,Commander,Engine,General,,85
Beram Kayal,Israel,Retired,CM,Balanced,R,Engine,Stopper,Destroyer,,82
Xabi Alonso,Spain,Retired,CM,Balanced,R,Controller,Passer,Regista,,91
Park Ji-Sung,South Korea,Retired,CM,Balanced,R,Engine,Stopper,Destroyer,,86
Roy Keane,Ireland,Retired,CM,Balanced,R,Engine,Stopper,Destroyer,,90
Stephane Sessegnon,Benin,Retired,CM,Attacking,R,Creator,Dribbler,Magician,,83
Steven Gerrard,England,Retired,CM,Balanced,R,Creator,Passer,Maestro,,93
Tim Sherwood,England,Retired,CM,Balanced,R,Engine,Controller,Box-To-Box,,82
Claude Makélélé,France,Retired,CM,Cautious,R,Cover,Commander,Anchor,,90
Frank Lampard,England,Retired,CM,Balanced,R,Creator,Engine,Catalyst,,90
David Dunn,England,Retired,CM,Attacking,R,Creator,Passer,Maestro,,82
Yohan Cabaye,France,Retired,CM,Balanced,R,Controller,Passer,Regista,,86
Paul Pogba,England,Retired,CM,Balanced,R,Creator,Passer,Maestro,,88
Stefan Schwarz,Sweden,Retired,CM,Balanced,R,Engine,Passer,Metronome,,82
Gilberto Silva,Brazil,Retired,CM,Balanced,R,Cover,Commander,Anchor,,87
Juan Mata,Spain,Retired,CM,Balanced,L,Creator,Passer,Maestro,,87
Scott Parker,England,Retired,CM,Balanced,R,Engine,Passer,Metronome,,84
Dean Marney,England,Retired,CM,Balanced,R,Engine,Creator,Raumdeuter,,78
Ian Taylor,England,Retired,CM,Balanced,R,Engine,Controller,Box-To-Box,,82
Mesut Ozil,Germany,Retired,CM,Attacking,L,Creator,Passer,Maestro,,90
Garry Flitcroft,England,Retired,CM,Balanced,R,Engine,Passer,Metronome,,82
Emmanuel Petit,France,Retired,CM,Balanced,L,Cover,Commander,Anchor,,88
Ben Watson,England,Retired,CM,Balanced,R,Engine,Controller,Box-To-Box,,81
Lee Clark,England,Retired,CM,Balanced,R,Engine,Creator,Raumdeuter,,82
Papa Bouba Diop,Senegal,Retired,CM,Cautious,R,Powerhouse,Cover,Bulwark,,84
Sean Davis,England,Retired,CM,Balanced,R,Creator,Passer,Maestro,,80
Juan Sebastian Veron,Argentina,Retired,CM,Balanced,R,Controller,Creator,Pivot,,91
David Edwards,Wales,Retired,CM,Balanced,R,Engine,Controller,Box-To-Box,,81
Karl Henry,England,Retired,CM,Balanced,R,Engine,Commander,Driver,,81
Chieck Tiote,Ivory Coast,Retired,CM,Cautious,R,Engine,Stopper,Destroyer,,86
Morgan Schneiderlin,France,Retired,CM,Cautious,R,Cover,Engine,Guardian,,84
Jermaine Jenas,England,Retired,CM,Balanced,R,Creator,Engine,Catalyst,,83
Steffen Freund,Germany,Retired,CM,Balanced,R,Commander,Engine,General,,83
Steve Lomas,Northern Ireland,Retired,CM,Balanced,R,Engine,Passer,Metronome,,81
Jonny Howson,England,Retired,CM,Balanced,R,Engine,Controller,Box-To-Box,,82
Phil Neville,England,Retired,CM,Balanced,R,Commander,Engine,General,,83
Lee Bowyer,England,Retired,CM,Balanced,R,Engine,Creator,Raumdeuter,,83
Marouane Fellaini,Belgium,Retired,CM,Cautious,R,Aerial,Powerhouse,Colossus,,85
Tim Cahill,Australia,Retired,CM,Balanced,R,Aerial,Engine,Boxcrasher,,85
Lee Carsley,Scotland,Retired,CM,Balanced,R,Engine,Stopper,Destroyer,,82
Thomas Gravesen,Denmark,Retired,CM,Balanced,R,Engine,Controller,Box-To-Box,,83
Mikel Arteta,Spain,Retired,CM,Balanced,R,Controller,Creator,Pivot,,83
Dean Whitehead,England,Retired,CM,Balanced,R,Engine,Passer,Metronome,,80
Craig Gardner,England,Retired,CM,Balanced,R,Engine,Passer,Metronome,,81
Dietmar Hamann,Germany,Retired,CM,Cautious,R,Engine,Stopper,Destroyer,,84
Grant Leadbitter,England,Retired,CM,Balanced,R,Engine,Commander,Driver,,78
Anders Svensson,Sweden,Retired,CM,Balanced,R,Engine,Controller,Box-To-Box,,82
Eden Hazard,Belgium,Retired,WF,Attacking,R,Creator,Dribbler,Magician,,93
Gareth Bale,Wales,Retired,WF,Attacking,L,Striker,Sprinter,Rocket,,94
Hatem Ben Arfa,France,Retired,WF,Attacking,L,Dribbler,Creator,Wizard,,86
Nathan Redmond,England,Retired,WF,Balanced,R,Dribbler,Sprinter,Winger,,83
Damien Duff,Ireland,Retired,WF,Balanced,L,Dribbler,Creator,Wizard,,88
Arjen Robben,Netherlands,Retired,WF,Attacking,L,Dribbler,Striker,Attacker,,92
Attilio Lombardo,Italy,Retired,WF,Balanced,R,Creator,Engine,Catalyst,,83
Theo Walcott,England,Retired,WF,Balanced,R,Sprinter,Striker,Ghost,,86
David Silva,Spain,Retired,WF,Balanced,L,Controller,Creator,Pivot,,91
Luis Garcia,Spain,Retired,WF,Balanced,L,Creator,Dribbler,Magician,,84
Jason Puncheon,England,Retired,WF,Attacking,L,Creator,Dribbler,Magician,,81
Kazenga LuaLua,DR Congo,Retired,WF,Attacking,R,Dribbler,Sprinter,Winger,,79
Bryan Ruiz,Costa Rica,Retired,WF,Attacking,L,Creator,Striker,Fantasista,,85
Luis Boa Morte,Portugal,Retired,WF,Attacking,L,Creator,Dribbler,Magician,,83
Bakary Sako,Mali,Retired,WF,Attacking,L,Creator,Striker,Fantasista,,81
Laurent Robert,France,Retired,WF,Attacking,L,Creator,Striker,Fantasista,,85
Kevin Mirallas,Belgium,Retired,WF,Attacking,R,Creator,Striker,Fantasista,,85
Harry Kewell,Australia,Retired,WF,Attacking,L,Creator,Striker,Fantasista,,86
Didier Drogba,Ivory Coast,Retired,CF,Attacking,R,Striker,Powerhouse,Rifle,,91
Paolo Di Canio,Italy,Retired,CF,Attacking,R,Creator,Striker,Fantasista,,85
Niall Quinn,Ireland,Retired,CF,Balanced,R,Aerial,Striker,Target,,84
Gabriel Agbonlahor,England,Retired,CF,Balanced,R,Sprinter,Striker,Ghost,,83
Rickie Lambert,England,Retired,CF,Attacking,R,Aerial,Striker,Target,,83
Clinton Morrison,Ireland,Retired,CF,Attacking,R,Striker,Powerhouse,Rifle,,82
Sam Vokes,Wales,Retired,CF,Balanced,R,Aerial,Powerhouse,Colossus,,82
Juan Pablo Ángel,Colombia,Retired,CF,Attacking,R,Striker,Aerial,Hitman,,84
Fernando Torres,Spain,Retired,CF,Attacking,R,Striker,Powerhouse,Rifle,,93
Julian Joachim,England,Retired,CF,Attacking,R,Sprinter,Striker,Ghost,,82
Kevin Phillips,England,Retired,CF,Balanced,R,Striker,Engine,Poacher,,85
Dean Ashton,England,Retired,CF,Attacking,R,Striker,Powerhouse,Rifle,,84
Ole Gunnar Solskjær,Norway,Retired,CF,Balanced,R,Striker,Engine,Poacher,,88
Jermain Defoe,England,Retired,CF,Attacking,R,Striker,Creator,Assassin,,86
Thierry Henry,France,Retired,CF,Attacking,R,Striker,Creator,Assassin,,95
Benni McCarthy,South Africa,Retired,CF,Attacking,R,Striker,Aerial,Hitman,,85
Dwight Yorke,Trinidad & Tobago,Retired,CF,Balanced,R,Creator,Striker,Fantasista,,86
Chris Sutton,England,Retired,CF,Attacking,R,Aerial,Striker,Target,,83
Clint Dempsey,USA,Retired,CF,Balanced,R,Engine,Striker,Livewire,,82
Papiss Cisse,Senegal,Retired,CF,Attacking,R,Striker,Powerhouse,Rifle,,84
Emile Heskey,England,Retired,CF,Balanced,R,Aerial,Powerhouse,Colossus,,84
Dimitar Berbatov,Bulgaria,Retired,CF,Attacking,R,Aerial,Striker,Target,,90
Wayne Rooney,England,Retired,CF,Balanced,R,Creator,Striker,Fantasista,,91
Eric Cantona,France,Retired,CF,Attacking,R,Creator,Striker,Fantasista,,90
Peter Beardsley,England,Retired,CF,Attacking,R,Creator,Striker,Fantasista,,84
Dion Dublin,England,Retired,CF,Balanced,R,Aerial,Powerhouse,Colossus,,83
Ian Wright,England,Retired,CF,Attacking,R,Striker,Creator,Assassin,,88
Robin van Persie,Netherlands,Retired,CF,Attacking,L,Striker,Creator,Assassin,,91
Carlos Tevez,Argentina,Retired,CF,Balanced,R,Engine,Striker,Livewire,,90
Asamoah Gyan,Ghana,Retired,CF,Attacking,R,Striker,Creator,Assassin,,85
Sergio Agüero,Argentina,Retired,CF,Attacking,R,Striker,Creator,Assassin,,90
Matt Le Tissier,England,Retired,CF,Attacking,R,Creator,Striker,Fantasista,,86
Jurgen Klinsmann,Germany,Retired,CF,Attacking,L,Striker,Aerial,Hitman,,86
Ashley Barnes,Austria,Retired,CF,Balanced,R,Engine,Striker,Livewire,,81
Alan Shearer,England,Retired,CF,Attacking,R,Striker,Aerial,Hitman,,90
Glenn Murray,England,Retired,CF,Attacking,R,Aerial,Striker,Target,,81
Robbie Fowler,England,Retired,CF,Attacking,L,Striker,Creator,Assassin,,86
Marian Pahars,Latvia,Retired,CF,Attacking,R,Creator,Striker,Fantasista,,82
Dalian Atkinson,England,Retired,CF,Attacking,R,Striker,Creator,Assassin,,81
James Beattie,England,Retired,CF,Attacking,R,Striker,Aerial,Hitman,,82
Leonardo Ulloa,Argentina,Retired,CF,Balanced,R,Aerial,Striker,Target,,83
Ruud van Nistelrooy,Netherlands,Retired,CF,Attacking,R,Striker,Powerhouse,Rifle,,90
Carlton Cole,England,Retired,CF,Balanced,R,Aerial,Powerhouse,Colossus,,82
Faustino Asprilla,Colombia,Retired,CF,Attacking,R,Striker,Creator,Assassin,,86
Mike Newell,England,Retired,CF,Balanced,R,Aerial,Striker,Target,,81
Andy Johnson,England,Retired,CF,Balanced,R,Engine,Striker,Livewire,,84
Andy Cole,England,Retired,CF,Attacking,R,Striker,Powerhouse,Rifle,,88
Dennis Bergkamp,Netherlands,Retired,CF,Attacking,R,Creator,Striker,Fantasista,,93
Gianfranco Zola,Italy,Retired,CF,Attacking,R,Creator,Striker,Fantasista,,88
Roque Santa Cruz,Paraguay,Retired,CF,Attacking,R,Aerial,Striker,Target,,84
Darius Vassell,England,Retired,CF,Attacking,R,Sprinter,Striker,Ghost,,83
Dougie Freedman,Scotland,Retired,CF,Attacking,R,Aerial,Striker,Target,,81
Tomas Radzinski,Canada,Retired,CF,Balanced,L,Sprinter,Striker,Ghost,,82
Shane Long,Ireland,Retired,CF,Balanced,R,Sprinter,Striker,Ghost,,82
Robbie Keane,Ireland,Retired,CF,Balanced,R,Striker,Engine,Poacher,,87
Alan Smith,England,Retired,CF,Balanced,R,Engine,Powerhouse,Bison,,83
Tony Yeboah,Ghana,Retired,CF,Attacking,R,Powerhouse,Striker,Spearhead,,86
Mark Viduka,Australia,Retired,CF,Attacking,R,Powerhouse,Striker,Spearhead,,86
Duncan Ferguson,Scotland,Retired,CF,Balanced,L,Aerial,Powerhouse,Colossus,,83
Michael Bridges,England,Retired,CF,Attacking,R,Striker,Engine,Poacher,,82
Francis Jeffers,England,Retired,CF,Attacking,L,Striker,Engine,Poacher,,82
Brian Deane,England,Retired,CF,Balanced,R,Aerial,Striker,Target,,82
Kenwyne Jones,Trinidad & Tobago,Retired,CF,Attacking,R,Aerial,Striker,Target,,81
Steven Fletcher,Scotland,Retired,CF,Attacking,L,Aerial,Striker,Target,,81
Michael Owen,England,Retired,CF,Attacking,R,Sprinter,Striker,Ghost,,90
Ronaldo Nazario da Lima,Brazil,Retired,CF,Attacking,R,Striker,Creator,Assassin,,96
Sebastian Boselli,Argentina,River Plate,CD,Balanced,R,Stopper,Sprinter,Shadow,84,84
Claudio Echeverri,Argentina,River Plate,CM,Attacking,R,Controller,Dribbler,Carrier,83,83
Brandon Khela,England,Ross County ,CM,Balanced,R,Engine,Creator,Raumdeuter,81,
Viktor Johansson,Sweden,Rotherham,GK,Cautious,R,Acrobat,Orthodox,Shotstopper,82,
Dillon Phillips,England,Rotherham,GK,Cautious,R,Acrobat,Orthodox,Shotstopper,80,80
Nathaniel Ford,England,Rotherham,GK,Cautious,R,Aerial,Orthodox,Shotstopper,77,
Peter Kioso,Ireland,Rotherham,WD ,Cautious,R,Powerhouse,Engine,Gladiator,81,
Lee Peltier,England,Rotherham,WD ,Cautious,R,Cover,Commander,Anchor,81,
Tolaji Bola,England,Rotherham,WD ,Balanced,L,Sprinter,Engine,Shuttler,80,80
Cohen Bramall,England,Rotherham,WD ,Balanced,L,Sprinter,Engine,Shuttler,80,
Femi Seriki,England,Rotherham,WD ,Balanced,R,Sprinter,Engine,Shuttler,80,
Sebastian Revan,England,Rotherham,WD ,Balanced,L,Sprinter,Engine,Shuttler,79,
Cameron Humphreys,England,Rotherham,CD,Balanced,R,Powerhouse,Controller,Marshall,83,
Sean Morrison,England,Rotherham,CD,Balanced,R,Stopper,Commander,Leader,82,82
Tyler Blackett,England,Rotherham,CD,Balanced,L,Stopper,Powerhouse,Rock,82,
Grant Hall,England,Rotherham,CD,Balanced,R,Aerial,Stopper,Titan,82,
Shane Ferguson,England,Rotherham,WM,Balanced,L,Engine,Passer,Metronome,83,
Sam Clucas,England,Rotherham,WM,Balanced,L,Engine,Creator,Raumdeuter,82,
Cafú,Portugal,Rotherham,CM,Balanced,R,Engine,Commander,Driver,83,
Oliver Rathbone,England,Rotherham,CM,Balanced,R,Engine,Controller,Box-To-Box,83,
Andy Rinomhota,Zimbabwe,Rotherham,CM,Balanced,R,Engine,Commander,Driver,83,
Christ Tiehi,Ivory Coast,Rotherham,CM,Cautious,R,Powerhouse,Engine,Gladiator,82,
Jamie Lindsay,Scotland,Rotherham,CM,Balanced,R,Engine,Creator,Raumdeuter,82,
Hakeem Odoffin,England,Rotherham,CM,Balanced,R,Aerial,Engine,Boxcrasher,80,
Ciaran McGuckin,Northern Ireland,Rotherham,CM,Balanced,R,Engine,Creator,Raumdeuter,77,77
Andre Green,England,Rotherham,WF,Attacking,R,Sprinter,Creator,Spark,82,
Arvin Appiah,England,Rotherham,WF,Attacking,R,Sprinter,Dribbler,Raider,80,
Sam Nombe,England,Rotherham,CF,Attacking,R,Sprinter,Powerhouse,Athlete,83,
Jordan Hugill,England,Rotherham,CF,Attacking,R,Powerhouse,Aerial,Tank,83,
Charlie Wyke,England,Rotherham,CF,Attacking,R,Aerial,Powerhouse,Colossus,82,
Joshua Kayode,Ireland,Rotherham,CF,Attacking,R,Sprinter,Engine,Shuttler,80,
Tom Eaves,England,Rotherham,CF,Attacking,R,Aerial,Powerhouse,Colossus,80,
Josh Ayres,England,Rotherham,CF,Attacking,R,Aerial,Powerhouse,Colossus,78,
Lorenzo Pirola,Italy,Salernitana,CD,Balanced,L,Stopper,Engine,Train,84,84
Nicolas Gonzalez,Argentina,Sampdoria,WF,Attacking,L,Creator,Dribbler,Magician,84,84
Marcos Leonardo,Brazil,Santos,CF,Attacking,R,Striker,Engine,Poacher,85,85
Pablo Maia,Brazil,Sao Paulo,CM,Balanced,R,Engine,Controller,Box-To-Box,85,85
Josh Doig,Scotland,Sassuolo,WD ,Balanced,L,Sprinter,Engine,Shuttler,83,83
Domenico Beradi,Italy,Sassuolo,WF,Attacking,L,Creator,Striker,Fantasista,85,85
Marko Dmitrovic,Serbia,Sevilla,GK,Balanced,L,Acrobat,Distributor,All-Rounder,85,
Orjen Nyland,Norway,Sevilla,GK,Balanced,R,Acrobat,Orthodox,Shotstopper,84,84
Marcos Acuna,Argentina,Sevilla,WD ,Balanced,L,Engine,Sprinter,Shuttler,86,86
Adria Pedrosa,Spain,Sevilla,WD ,Balanced,L,Sprinter,Cover,Flanker,84,
